ref_id,source,formulation_raw,salt_components,dosage_form,form_modifier,strength_raw,strength_mg,strength_kind,unit_basis,unit_qty,price_checkable,price_ex_gst,so_number,so_date,manufacturer,marketing_company,retrieved_on,status,quarantine_reason,unit_basis_raw,raw_row
CEIL-0603,ceiling,LORAZEPAM,"[""LORAZEPAM""]",injection,,INJECTION 2 MG/ML,[2.0],concentration,ml,1,true,8.29,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""603"", ""2022"", ""LORAZEPAM"", ""INJECTION 2 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 8.29(1 ML)""]"
CEIL-0604,ceiling,LORAZEPAM,"[""LORAZEPAM""]",tablet,,TABLET 2 MG,[2.0],mg,tablet,1,true,2.88,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""604"", ""2022"", ""LORAZEPAM"", ""TABLET 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.88(1 Tablet)""]"
CEIL-0605,ceiling,LORAZEPAM,"[""LORAZEPAM""]",tablet,,TABLET 1 MG,[1.0],mg,tablet,1,true,2.37,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""605"", ""2022"", ""LORAZEPAM"", ""TABLET 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.37(1 Tablet)""]"
CEIL-0606,ceiling,MAGNESIUM SULPHATE,"[""MAGNESIUM SULPHATE""]",injection,,INJECTION 500 MG/ML,[500.0],concentration,ml,1,true,4.98,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""606"", ""2022"", ""MAGNESIUM SULPHATE"", ""INJECTION 500 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.98(1 ML)""]"
CEIL-0607,ceiling,MANNITOL,"[""MANNITOL""]",infusion,,INFUSION 20 %,[],percent,ml,1,true,0.36,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""607"", ""2022"", ""MANNITOL"", ""INFUSION 20 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.36(1 ML)""]"
CEIL-0608,ceiling,MANNITOL,"[""MANNITOL""]",infusion,,INFUSION 10 %,[],percent,ml,1,true,0.19,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""608"", ""2022"", ""MANNITOL"", ""INFUSION 10 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.19(1 ML)""]"
CEIL-0609,ceiling,MEASLES,"[""MEASLES""]",injection,,INJECTION 0.5 ML,[],none,vial,1,true,51.40,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""609"", ""2022"", ""MEASLES"", ""INJECTION 0.5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 51.40(Each Vial)( Pack)""]"
CEIL-0610,ceiling,MEBENDAZOLE,"[""MEBENDAZOLE""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,2.97,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""610"", ""2022"", ""MEBENDAZOLE"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.97(1 Tablet)""]"
CEIL-0611,ceiling,MEBENDAZOLE,"[""MEBENDAZOLE""]",oral liquid,,ORAL LIQUID 100 MG/ 5 ML,[100.0],concentration,ml,1,true,0.86,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""611"", ""2022"", ""MEBENDAZOLE"", ""ORAL LIQUID 100 MG/ 5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.86(1 ML)""]"
CEIL-0612,ceiling,MEDROXYPROGESTERONEACETATE,"[""MEDROXYPROGESTERONEACETATE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,6.40,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""612"", ""2022"", ""MEDROXYPROGESTERONEACETATE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.40(1 Tablet)""]"
CEIL-0613,ceiling,MEDROXYPROGESTERONE INJECTABLE,"[""MEDROXYPROGESTERONE INJECTABLE""]",injection,,INJECTION 150 MG,[150.0],mg,ml,1,true,296.71,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""613"", ""2022"", ""MEDROXYPROGESTERONE INJECTABLE"", ""INJECTION 150 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 296.71(1 ML)""]"
CEIL-0614,ceiling,MEFENAMIC ACID,"[""MEFENAMIC ACID""]",oral liquid,,ORAL LIQUID 100 MG/ 5 ML,[100.0],concentration,ml,1,true,0.57,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""614"", ""2022"", ""MEFENAMIC ACID"", ""ORAL LIQUID 100 MG/ 5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.57(1 ML)""]"
CEIL-0615,ceiling,MEFENAMIC ACID,"[""MEFENAMIC ACID""]",tablet,,TABLET 250 MG,[250.0],mg,tablet,1,true,2.16,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""615"", ""2022"", ""MEFENAMIC ACID"", ""TABLET 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.16(1 Tablet)""]"
CEIL-0616,ceiling,MEFLOQUINE,"[""MEFLOQUINE""]",tablet,,TABLET 250 MG,[250.0],mg,tablet,1,true,53.41,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""616"", ""2022"", ""MEFLOQUINE"", ""TABLET 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 53.41(1 Tablet)""]"
CEIL-0617,ceiling,MEGLUMINE DIATRIZOATE,"[""MEGLUMINE DIATRIZOATE""]",injection,,INJECTION 60 %,[],percent,ml,1,true,9.69,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""617"", ""2022"", ""MEGLUMINE DIATRIZOATE"", ""INJECTION 60 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.69(1 ML)""]"
CEIL-0618,ceiling,MEGLUMINE DIATRIZOATE,"[""MEGLUMINE DIATRIZOATE""]",injection,,INJECTION 76 %,[],percent,ml,1,true,10.45,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""618"", ""2022"", ""MEGLUMINE DIATRIZOATE"", ""INJECTION 76 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.45(1 ML)""]"
CEIL-0619,ceiling,MELPHALAN,"[""MELPHALAN""]",tablet,,TABLET 5 MG,[5.0],mg,tablet,1,true,88.11,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""619"", ""2022"", ""MELPHALAN"", ""TABLET 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 88.11(1 Tablet)""]"
CEIL-0620,ceiling,MELPHALAN,"[""MELPHALAN""]",tablet,,TABLET 2 MG,[2.0],mg,tablet,1,true,93.53,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""620"", ""2022"", ""MELPHALAN"", ""TABLET 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 93.53(1 Tablet)""]"
CEIL-0621,ceiling,MEROPENEM,"[""MEROPENEM""]",injection,,INJECTION 500 MG,[500.0],mg,vial,1,true,740.37,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""621"", ""2022"", ""MEROPENEM"", ""INJECTION 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 740.37(Each Vial)""]"
CEIL-0622,ceiling,MEROPENEM,"[""MEROPENEM""]",injection,,INJECTION 1000 MG,[1000.0],mg,vial,1,true,975.62,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""622"", ""2022"", ""MEROPENEM"", ""INJECTION 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 975.62(Each Vial)""]"
CEIL-0623,ceiling,MESALAZINE,"[""MESALAZINE""]",,,FOAM 1000 MG,[1000.0],mg,gm,1,true,17.11,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM,"["""", ""623"", ""2022"", ""MESALAZINE"", ""FOAM 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 17.11(1 GM)""]"
CEIL-0624,ceiling,MESALAZINE,"[""MESALAZINE""]",,,LIQUID 4000 MG,[4000.0],mg,ml,1,true,2.17,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""624"", ""2022"", ""MESALAZINE"", ""LIQUID 4000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.17(1 ML)""]"
CEIL-0625,ceiling,MESNA,"[""MESNA""]",injection,,INJECTION 100 MG,[100.0],mg,ml,1,true,15.88,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""625"", ""2022"", ""MESNA"", ""INJECTION 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 15.88(1 ML)""]"
CEIL-0626,ceiling,METFORMIN,"[""METFORMIN""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,2.07,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""626"", ""2022"", ""METFORMIN"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.07(1 Tablet)""]"
CEIL-0627,ceiling,METFORMIN,"[""METFORMIN""]",tablet,modified_release,MODIFIED RELEASE TABLET 1000 MG,[1000.0],mg,tablet,1,true,4.15,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""627"", ""2022"", ""METFORMIN"", ""MODIFIED RELEASE TABLET 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.15(1 Tablet)""]"
CEIL-0628,ceiling,METFORMIN,"[""METFORMIN""]",tablet,,TABLET 1000 MG,[1000.0],mg,tablet,1,true,3.57,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""628"", ""2022"", ""METFORMIN"", ""TABLET 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.57(1 Tablet)""]"
CEIL-0629,ceiling,METHOTREXATE,"[""METHOTREXATE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,13.61,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""629"", ""2022"", ""METHOTREXATE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 13.61(1 Tablet)""]"
CEIL-0630,ceiling,METHOTREXATE,"[""METHOTREXATE""]",tablet,,TABLET 5 MG,[5.0],mg,tablet,1,true,9.65,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""630"", ""2022"", ""METHOTREXATE"", ""TABLET 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.65(1 Tablet)""]"
CEIL-0631,ceiling,METHOTREXATE,"[""METHOTREXATE""]",tablet,,TABLET 2.5 MG,[2.5],mg,tablet,1,true,5.44,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""631"", ""2022"", ""METHOTREXATE"", ""TABLET 2.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.44(1 Tablet)""]"
CEIL-0632,ceiling,METHYLERGOMETRINE,"[""METHYLERGOMETRINE""]",injection,,INJECTION 0.2 MG/ML,[0.2],concentration,ml,1,true,15.31,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""632"", ""2022"", ""METHYLERGOMETRINE"", ""INJECTION 0.2 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 15.31(1 ML)""]"
CEIL-0633,ceiling,METHYLERGOMETRINE,"[""METHYLERGOMETRINE""]",tablet,,TABLET 0.125 MG,[0.125],mg,tablet,1,true,9.16,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""633"", ""2022"", ""METHYLERGOMETRINE"", ""TABLET 0.125 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.16(1 Tablet)""]"
CEIL-0634,ceiling,METHYLPREDNISOLONE,"[""METHYLPREDNISOLONE""]",injection,,INJECTION 40 MG/ML,[40.0],concentration,ml,1,true,46.76,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""634"", ""2022"", ""METHYLPREDNISOLONE"", ""INJECTION 40 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 46.76(1 ML)""]"
CEIL-0635,ceiling,METOCLOPRAMIDE,"[""METOCLOPRAMIDE""]",injection,,INJECTION 5 MG/ML,[5.0],concentration,ml,1,true,1.67,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML (10 ML & more pack),"["""", ""635"", ""2022"", ""METOCLOPRAMIDE"", ""INJECTION 5 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.67(1 ML (10 ML & more pack))""]"
CEIL-0636,ceiling,METOCLOPRAMIDE,"[""METOCLOPRAMIDE""]",injection,,INJECTION 5 MG/ML,[5.0],concentration,ml,1,true,2.74,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""636"", ""2022"", ""METOCLOPRAMIDE"", ""INJECTION 5 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.74(1 ML)""]"
CEIL-0637,ceiling,METOCLOPRAMIDE,"[""METOCLOPRAMIDE""]",syrup,,SYRUP 5 MG,[5.0],mg,ml,1,true,0.51,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""637"", ""2022"", ""METOCLOPRAMIDE"", ""SYRUP 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.51(1 ML)""]"
CEIL-0638,ceiling,METOCLOPRAMIDE,"[""METOCLOPRAMIDE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,1.38,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""638"", ""2022"", ""METOCLOPRAMIDE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.38(1 Tablet)""]"
CEIL-0639,ceiling,METOPROLOL,"[""METOPROLOL""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,11.39,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""639"", ""2022"", ""METOPROLOL"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 11.39(1 Tablet)""]"
CEIL-0640,ceiling,METOPROLOL,"[""METOPROLOL""]",injection,,INJECTION 1 MG,[1.0],mg,ml,1,true,3.48,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""640"", ""2022"", ""METOPROLOL"", ""INJECTION 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.48(1 ML)""]"
CEIL-0641,ceiling,METOPROLOL,"[""METOPROLOL""]",capsule,,CAPSULE 25 MG,[25.0],mg,capsule,1,true,4.24,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""641"", ""2022"", ""METOPROLOL"", ""CAPSULE 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.24(1 Capsule)""]"
CEIL-0642,ceiling,METOPROLOL,"[""METOPROLOL""]",tablet,,TABLET 50 MG,[50.0],mg,tablet,1,true,5.98,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""642"", ""2022"", ""METOPROLOL"", ""TABLET 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.98(1 Tablet)""]"
CEIL-0643,ceiling,METOPROLOL,"[""METOPROLOL""]",capsule,,CAPSULE 50 MG,[50.0],mg,capsule,1,true,5.96,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""643"", ""2022"", ""METOPROLOL"", ""CAPSULE 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.96(1 Capsule)""]"
CEIL-0644,ceiling,METOPROLOL,"[""METOPROLOL""]",tablet,extended_release,TABLET ER 100 MG,[100.0],mg,tablet,1,true,15.35,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""644"", ""2022"", ""METOPROLOL"", ""TABLET ER 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 15.35(1 Tablet)""]"
CEIL-0645,ceiling,METOPROLOL,"[""METOPROLOL""]",tablet,,TABLET 25 MG,[25.0],mg,tablet,1,true,4.35,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""645"", ""2022"", ""METOPROLOL"", ""TABLET 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.35(1 Tablet)( Pack)""]"
CEIL-0646,ceiling,METRONIDAZOLE,"[""METRONIDAZOLE""]",tablet,,TABLET 200 MG,[200.0],mg,tablet,1,true,0.84,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""646"", ""2022"", ""METRONIDAZOLE"", ""TABLET 200 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.84(1 Tablet)""]"
CEIL-0647,ceiling,METRONIDAZOLE,"[""METRONIDAZOLE""]",injection,,INJECTION 500 MG,[500.0],mg,ml,1,true,0.21,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""647"", ""2022"", ""METRONIDAZOLE"", ""INJECTION 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.21(1 ML)""]"
CEIL-0648,ceiling,METRONIDAZOLE,"[""METRONIDAZOLE""]",tablet,,TABLET 400 MG,[400.0],mg,tablet,1,true,1.56,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""648"", ""2022"", ""METRONIDAZOLE"", ""TABLET 400 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.56(1 Tablet)""]"
CEIL-0649,ceiling,METRONIDAZOLE,"[""METRONIDAZOLE""]",oral liquid,,ORAL LIQUID 200 MG/ 5 ML,[200.0],concentration,ml,1,true,0.53,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""649"", ""2022"", ""METRONIDAZOLE"", ""ORAL LIQUID 200 MG/ 5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.53(1 ML)""]"
CEIL-0650,ceiling,MIDAZOLAM,"[""MIDAZOLAM""]",injection,,INJECTION 1 MG,[1.0],mg,ml,1,true,6.06,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""650"", ""2022"", ""MIDAZOLAM"", ""INJECTION 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.06(1 ML)""]"
CEIL-0651,ceiling,MIDAZOLAM,"[""MIDAZOLAM""]",injection,,INJECTION 5 MG,[5.0],mg,ml,1,true,11.14,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""651"", ""2022"", ""MIDAZOLAM"", ""INJECTION 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 11.14(1 ML)""]"
CEIL-0652,ceiling,MIDAZOLAM,"[""MIDAZOLAM""]",nasal spray,,NASAL SPRAY 0.5 MG,[0.5],mg,ml,1,true,81.85,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""652"", ""2022"", ""MIDAZOLAM"", ""NASAL SPRAY 0.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 81.85(1 ML)""]"
CEIL-0653,ceiling,MIDAZOLAM,"[""MIDAZOLAM""]",nasal spray,,NASAL SPRAY 1.25 MG,[1.25],mg,ml,1,true,222.02,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""653"", ""2022"", ""MIDAZOLAM"", ""NASAL SPRAY 1.25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 222.02(1 ML)""]"
CEIL-0654,ceiling,MIFEPRISTONE,"[""MIFEPRISTONE""]",tablet,,TABLET 200 MG,[200.0],mg,tablet,1,true,359.34,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""654"", ""2022"", ""MIFEPRISTONE"", ""TABLET 200 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 359.34(1 Tablet)""]"
CEIL-0655,ceiling,MISOPROSTOL,"[""MISOPROSTOL""]",tablet,,TABLET 200 MCG,[0.2],mg,tablet,1,true,19.43,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""655"", ""2022"", ""MISOPROSTOL"", ""TABLET 200 MCG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 19.43(1 Tablet)""]"
CEIL-0656,ceiling,MISOPROSTOL,"[""MISOPROSTOL""]",tablet,,TABLET 100 MCG,[0.1],mg,tablet,1,true,10.16,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""656"", ""2022"", ""MISOPROSTOL"", ""TABLET 100 MCG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.16(1 Tablet)""]"
CEIL-0657,ceiling,MONTELUKAST,"[""MONTELUKAST""]",tablet,,TABLET 4 MG,[4.0],mg,tablet,1,true,10.48,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""657"", ""2022"", ""MONTELUKAST"", ""TABLET 4 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.48(1 Tablet)( Pack)""]"
CEIL-0658,ceiling,MONTELUKAST,"[""MONTELUKAST""]",tablet,,TABLET 5 MG,[5.0],mg,tablet,1,true,12.30,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""658"", ""2022"", ""MONTELUKAST"", ""TABLET 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 12.30(1 Tablet)( Pack)""]"
CEIL-0659,ceiling,MONTELUKAST,"[""MONTELUKAST""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,16.84,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""659"", ""2022"", ""MONTELUKAST"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 16.84(1 Tablet)""]"
CEIL-0660,ceiling,MORPHINE,"[""MORPHINE""]",injection,,INJECTION 10 MG,[10.0],mg,ml,1,true,20.07,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""660"", ""2022"", ""MORPHINE"", ""INJECTION 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 20.07(1 ML)""]"
CEIL-0661,ceiling,MORPHINE,"[""MORPHINE""]",injection,,INJECTION 15 MG,[15.0],mg,ml,1,true,15.29,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""661"", ""2022"", ""MORPHINE"", ""INJECTION 15 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 15.29(1 ML)""]"
CEIL-0662,ceiling,MOXIFLOXACIN,"[""MOXIFLOXACIN""]",tablet,,TABLET 400 MG,[400.0],mg,tablet,1,true,26.44,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""662"", ""2022"", ""MOXIFLOXACIN"", ""TABLET 400 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 26.44(1 Tablet)""]"
CEIL-0663,ceiling,MUPIROCIN,"[""MUPIROCIN""]",ointment,,OINTMENT 2 %,[],percent,gm,1,true,20.77,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM,"["""", ""663"", ""2022"", ""MUPIROCIN"", ""OINTMENT 2 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 20.77(1 GM)""]"
CEIL-0664,ceiling,MYCOPHENOLATE MOFETIL,"[""MYCOPHENOLATE MOFETIL""]",tablet,,TABLET 250 MG,[250.0],mg,tablet,1,true,50.79,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""664"", ""2022"", ""MYCOPHENOLATE MOFETIL"", ""TABLET 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 50.79(1 Tablet)""]"
CEIL-0665,ceiling,MYCOPHENOLATE MOFETIL,"[""MYCOPHENOLATE MOFETIL""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,76.38,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""665"", ""2022"", ""MYCOPHENOLATE MOFETIL"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 76.38(1 Tablet)( Pack)""]"
CEIL-0666,ceiling,NALOXONE,"[""NALOXONE""]",injection,,INJECTION 400 MCG,[0.4],mg,ml,1,true,94.94,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""666"", ""2022"", ""NALOXONE"", ""INJECTION 400 MCG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 94.94(1 ML)""]"
CEIL-0667,ceiling,NATAMYCIN,"[""NATAMYCIN""]",drops,,EYE DROPS 5 %,[],percent,ml,1,true,23.94,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""667"", ""2022"", ""NATAMYCIN"", ""EYE DROPS 5 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 23.94(1 ML)""]"
CEIL-0668,ceiling,NEOSTIGMINE,"[""NEOSTIGMINE""]",tablet,,TABLET 15 MG,[15.0],mg,tablet,1,true,4.70,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""668"", ""2022"", ""NEOSTIGMINE"", ""TABLET 15 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.70(1 Tablet)""]"
CEIL-0669,ceiling,NEOSTIGMINE,"[""NEOSTIGMINE""]",injection,,INJECTION 0.5 MG,[0.5],mg,ml,1,true,5.13,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""669"", ""2022"", ""NEOSTIGMINE"", ""INJECTION 0.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.13(1 ML)""]"
CEIL-0670,ceiling,NEVIRAPINE,"[""NEVIRAPINE""]",tablet,,TABLET 200 MG,[200.0],mg,tablet,1,true,16.17,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""670"", ""2022"", ""NEVIRAPINE"", ""TABLET 200 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 16.17(1 Tablet)""]"
CEIL-0671,ceiling,NICOTINE,"[""NICOTINE""]",gum,,GUM 4 MG,[4.0],mg,unit,1,true,10.90,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Gum,"["""", ""671"", ""2022"", ""NICOTINE"", ""GUM 4 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.90(1 Gum)""]"
CEIL-0672,ceiling,NICOTINE,"[""NICOTINE""]",lozenges,,LOZENGES 4 MG,[4.0],mg,unit,1,true,9.98,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Lozenges,"["""", ""672"", ""2022"", ""NICOTINE"", ""LOZENGES 4 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.98(1 Lozenges)""]"
CEIL-0673,ceiling,NICOTINE,"[""NICOTINE""]",pastille,,PASTILLES 4 MG,[4.0],mg,unit,1,true,8.02,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Pastille,"["""", ""673"", ""2022"", ""NICOTINE"", ""PASTILLES 4 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 8.02(1 Pastille)""]"
CEIL-0674,ceiling,NICOTINE,"[""NICOTINE""]",lozenges,,LOZENGES 2 MG,[2.0],mg,unit,1,true,8.11,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Lozenges,"["""", ""674"", ""2022"", ""NICOTINE"", ""LOZENGES 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 8.11(1 Lozenges)""]"
